,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succinispira,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pluralibacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Clostridium_XIX,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Mitsuokella,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Allisonella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
par_scheperjans-parkinsonfecalbacteria.C1,0.0,0.0,0.0,0.016387845681119836,0.0013656538067599864,0.0020484807101399795,0.016387845681119836,0.02594742232843974,0.0,0.0010242403550699897,0.0010242403550699897,0.0010242403550699897,0.03516558552406965,0.0003414134516899966,0.0006828269033799932,0.0,0.0,0.04404233526800956,0.0,0.0006828269033799932,0.0,0.0,0.24342779105496756,0.0,0.0,0.0,0.001707067258449983,0.006486855582109935,0.0,0.005804028678729942,0.10686241037896893,0.0003414134516899966,0.0,0.0,0.0013656538067599864,0.0,0.0,0.0,0.0,0.027313076135199725,0.10993513144417891,0.01194947080914988,0.0,0.0,0.0,0.0,0.0,0.0003414134516899966,0.0,0.0,0.0006828269033799932,0.0,0.0,0.0003414134516899966,0.0010242403550699897,0.0006828269033799932,0.0,0.0,0.0,0.0,0.0,0.0030727210652099694,0.022533287811539775,0.0,0.0027313076135199728,0.0,0.0,0.0,0.0,0.0,0.02867872994195971,0.0,0.009218163195629908,0.0,0.006145442130419939
par_scheperjans-parkinsonfecalbacteria.C5,0.0,0.0,0.0019056693663649356,0.02191519771319676,0.0,0.005717008099094808,0.0,0.038113387327298714,0.0,0.0,0.0,0.0009528346831824678,0.029537875178656504,0.0,0.0,0.0,0.0,0.014768937589328252,0.0009528346831824678,0.0,0.0,0.0,0.376846117198666,0.0,0.0,0.0,0.0019056693663649356,0.012863268222963317,0.0,0.0,0.03906622201048118,0.0,0.0,0.0,0.0014292520247737017,0.0,0.0,0.0,0.0,0.07765602667937112,0.0,0.01619818961410195,0.0,0.0,0.0,0.0,0.0,0.0019056693663649356,0.0,0.0,0.0009528346831824678,0.006669842782277275,0.0,0.0,0.0004764173415912339,0.0,0.0,0.0,0.0,0.010481181515007147,0.0,0.006669842782277275,0.03049070986183897,0.0004764173415912339,0.014768937589328252,0.0,0.0,0.0009528346831824678,0.0,0.0,0.0,0.0,0.0028585040495474035,0.0,0.0
par_scheperjans-parkinsonfecalbacteria.C7,0.0,0.0,0.06947227788911156,0.01736806947227789,0.0,0.006680026720106881,0.006680026720106882,0.14428857715430862,0.0,0.0013360053440213762,0.0,0.0020040080160320644,0.0,0.0,0.0,0.0,0.0,0.014028056112224447,0.0,0.0,0.0,0.0,0.24716098864395458,0.0,0.0006680026720106881,0.014696058784235137,0.004008016032064128,0.011356045424181697,0.0,0.0033400133600534404,0.01803607214428858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013360053440213762,0.05410821643286573,0.0,0.012024048096192386,0.0,0.0,0.0,0.0,0.0,0.0020040080160320644,0.0,0.0,0.0,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,0.0,0.0,0.004008016032064129,0.0,0.006012024048096193,0.008684034736138945,0.0,0.0060120240480961915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011356045424181699,0.0013360053440213762,0.0006680026720106881
par_scheperjans-parkinsonfecalbacteria.C9,0.0,0.0,0.007936507936507936,0.017094017094017096,0.0,0.006105006105006105,0.0347985347985348,0.1788766788766789,0.0,0.020146520146520148,0.0,0.009157509157509158,0.0,0.0,0.0,0.0,0.001221001221001221,0.006105006105006105,0.0,0.001221001221001221,0.0,0.0,0.18009768009768012,0.0,0.0,0.0,0.009157509157509158,0.013431013431013432,0.0,0.0,0.014041514041514042,0.027472527472527476,0.016483516483516484,0.0,0.0006105006105006105,0.0,0.0,0.0,0.004884004884004884,0.0927960927960928,0.0,0.007326007326007326,0.0,0.0,0.001221001221001221,0.0,0.0,0.0018315018315018315,0.0,0.0,0.0,0.002442002442002442,0.0,0.001221001221001221,0.001221001221001221,0.0,0.0,0.0,0.0,0.002442002442002442,0.0,0.021367521367521368,0.027472527472527476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017704517704517704,0.0,0.008547008547008546
par_scheperjans-parkinsonfecalbacteria.C14,0.0,0.0,0.006449012494961709,0.007658202337767029,0.0,0.0024183796856106408,0.01652559451833938,0.08585247883917775,0.0,0.0,0.0012091898428053204,0.0036275695284159614,0.0,0.0,0.00040306328093510683,0.0,0.0,0.018540910923014915,0.0,0.00040306328093510683,0.0,0.0,0.19226118500604594,0.0,0.0,0.01652559451833938,0.00886739218057235,0.07456670697299476,0.0,0.004836759371221282,0.16485288190245867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028214429665457475,0.09068923821039904,0.0,0.0024183796856106408,0.0,0.0,0.0,0.0,0.0,0.0008061265618702137,0.0,0.0,0.0,0.0012091898428053204,0.0,0.002015316404675534,0.002015316404675534,0.0,0.022168480451430873,0.0,0.0,0.002418379685610641,0.0,0.0048367593712212815,0.010479645304312779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004836759371221282,0.0,0.0
par_scheperjans-parkinsonfecalbacteria.C15,0.0,0.0,0.003849114703618168,0.003079291762894534,0.0,0.00359250705671029,0.0,0.2386451116243264,0.0,0.0,0.0,0.0028226841159866563,0.02412111880934052,0.0,0.0007698229407236335,0.0,0.0,0.03104952527585322,0.00025660764690787786,0.0007698229407236336,0.0,0.0,0.03849114703618168,0.0,0.00025660764690787786,0.004875545291249679,0.005645368231973313,0.01924557351809084,0.0,0.007698229407236336,0.04490633820887863,0.0,0.0,0.0,0.0,0.0,0.0,0.0007698229407236336,0.00025660764690787786,0.06979727995894278,0.0,0.0023094688221709007,0.0,0.0,0.0,0.0,0.0,0.0010264305876315114,0.0,0.0,0.0,0.0007698229407236336,0.0,0.00025660764690787786,0.0005132152938157557,0.0,0.010264305876315114,0.0,0.0,0.0,0.0,0.006415191172696946,0.008468052347959968,0.0,0.0,0.0,0.0,0.001796253528355145,0.0,0.0,0.0,0.0,0.004618937644341802,0.0012830382345393892,0.0
par_scheperjans-parkinsonfecalbacteria.C18,0.0,0.0,0.014203284509542832,0.0004438526409232135,0.0,0.004882379050155349,0.0,0.2831779849090102,0.0,0.0,0.0,0.0031069684864624947,0.019529516200621395,0.000887705281846427,0.0,0.0,0.0,0.0026631158455392807,0.0,0.0004438526409232135,0.0,0.0,0.23435419440745672,0.0,0.0,0.007101642254771416,0.006657789613848202,0.004438526409232135,0.0,0.001775410563692854,0.03462050599201065,0.0,0.0,0.0,0.0004438526409232135,0.0,0.0,0.0004438526409232135,0.0039946737683089215,0.047492232578783836,0.0,0.004438526409232134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001775410563692854,0.0,0.000887705281846427,0.001775410563692854,0.0,0.005770084332001775,0.0,0.0,0.0,0.0,0.0039946737683089215,0.012871726586773193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031069684864624943,0.0,0.0022192632046160675
par_scheperjans-parkinsonfecalbacteria.C19,0.0,0.0,0.00045248868778280545,0.0058823529411764705,0.0,0.0058823529411764705,0.0009049773755656109,0.04705882352941176,0.0,0.006334841628959276,0.0,0.004072398190045249,0.0497737556561086,0.0,0.0,0.0,0.00045248868778280545,0.009502262443438915,0.0,0.016742081447963804,0.0,0.0,0.2144796380090498,0.0,0.0,0.0018099547511312218,0.0013574660633484162,0.011312217194570137,0.0,0.007692307692307692,0.05203619909502263,0.008144796380090498,0.0,0.0,0.0,0.0,0.0,0.00045248868778280545,0.023981900452488686,0.0334841628959276,0.18009049773755656,0.009502262443438915,0.0,0.0,0.0,0.0,0.0,0.0013574660633484162,0.0,0.0,0.00045248868778280545,0.0009049773755656109,0.0,0.0018099547511312218,0.0009049773755656109,0.0,0.0036199095022624436,0.0009049773755656109,0.0,0.0,0.0,0.0018099547511312218,0.029411764705882353,0.0,0.0027149321266968325,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.012669683257918552,0.0,0.0058823529411764705
par_scheperjans-parkinsonfecalbacteria.C20,0.0,0.0,0.0011383039271485487,0.015367103016505408,0.0,0.001707455890722823,0.08594194649971543,0.12066021627774616,0.0,0.014797951052931132,0.001707455890722823,0.003414911781445646,0.0,0.0,0.0,0.0,0.0005691519635742744,0.007398975526465567,0.0,0.0,0.0,0.0,0.3847467273762095,0.0,0.0,0.001707455890722823,0.0,0.006260671599317018,0.0,0.0005691519635742744,0.02390438247011952,0.006829823562891292,0.0,0.0,0.0005691519635742744,0.0,0.0,0.0022766078542970974,0.0,0.04268639726807058,0.0,0.0005691519635742744,0.0,0.0,0.0,0.0,0.0,0.001707455890722823,0.0,0.0,0.0,0.0,0.0,0.0005691519635742744,0.0,0.0,0.0022766078542970974,0.0,0.0,0.001707455890722823,0.0,0.009675583380762664,0.010244735344336939,0.0,0.004553215708594195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.0034149117814456465
par_scheperjans-parkinsonfecalbacteria.C21,0.0,0.0,0.007101642254771416,0.017754105636928537,0.0,0.002219263204616067,0.0,0.05015534842432312,0.0004438526409232135,0.0,0.0,0.0004438526409232135,0.008877052818464268,0.0004438526409232135,0.0,0.0,0.0,0.011096316023080338,0.0,0.0,0.0,0.0,0.10031069684864626,0.0,0.0,0.0,0.008433200177541057,0.2303595206391478,0.0,0.009764758100310697,0.0013315579227696404,0.0,0.0,0.0,0.0,0.0,0.0,0.0004438526409232135,0.0004438526409232135,0.019529516200621395,0.0004438526409232135,0.022192632046160676,0.0,0.0,0.000887705281846427,0.0,0.0,0.001775410563692854,0.0,0.0,0.0,0.0,0.0,0.001775410563692854,0.0013315579227696404,0.0,0.0,0.0004438526409232135,0.0,0.0004438526409232135,0.0,0.0031069684864624943,0.02041722148246782,0.0,0.01154016866400355,0.0,0.0,0.0022192632046160675,0.000887705281846427,0.0,0.0,0.0,0.013315579227696404,0.0,0.001775410563692854
