,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Mogibacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_III,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Parvimonas,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Sarcina,k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succiniclasticum,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII
ibd_morgan-100225,0.0,0.0027906976744186047,0.0,0.14976744186046512,0.025116279069767444,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0,0.012093023255813953,0.0,0.0,0.0009302325581395349,0.0,0.005581395348837209,0.0027906976744186047,0.0,0.0018604651162790699,0.0,0.0,0.0,0.0,0.0,0.011162790697674419,0.0,0.0,0.0,0.012093023255813953,0.0,0.0027906976744186047,0.0065116279069767444,0.014883720930232557,0.0,0.0,0.0,0.0074418604651162795,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.029767441860465118,0.0009302325581395349,0.03441860465116279,0.06325581395348837,0.0009302325581395349,0.0,0.0,0.02511627906976744,0.0,0.0,0.0,0.04093023255813953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055813953488372,0.0,0.06325581395348837
ibd_morgan-100229,0.0,0.005,0.0,0.004,0.031000000000000003,0.001,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.21900000000000003,0.0,0.023,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.001,0.076,0.0,0.003,0.0,0.037000000000000005,0.024,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.0,0.0,0.0,0.0,0.002,0.069,0.001,0.0,0.0,0.011,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.006,0.005,0.002,0.156,0.003,0.10500000000000001
ibd_morgan-7899,0.0,0.002286585365853659,0.0,0.0,0.11737804878048781,0.0,0.0,0.0007621951219512195,0.056402439024390245,0.0,0.0,0.0,0.0,0.0,0.021341463414634144,0.0,0.0,0.4344512195121951,0.0007621951219512195,0.0,0.04801829268292683,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009908536585365854,0.0,0.0,0.001524390243902439,0.10213414634146342,0.0,0.008384146341463415,0.0,0.003048780487804878,0.008384146341463415,0.0,0.0,0.0,0.0,0.0,0.002286585365853659,0.01600609756097561,0.0,0.0007621951219512195,0.0007621951219512195,0.0,0.0,0.01829268292682927,0.04954268292682927,0.0,0.001524390243902439,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.002286585365853659,0.0007621951219512195,0.0,0.05564024390243903,0.0,0.002286585365853659
ibd_morgan-7848,0.0,0.001004016064257028,0.0,0.008032128514056224,0.15562248995983932,0.0050200803212851405,0.0,0.0050200803212851405,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514056,0.0,0.0,0.178714859437751,0.0,0.0,0.02208835341365462,0.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514056,0.01606425702811245,0.0,0.0,0.01606425702811245,0.10140562248995982,0.0,0.014056224899598391,0.0,0.01606425702811245,0.02610441767068273,0.0,0.0,0.0050200803212851405,0.0,0.0,0.002008032128514056,0.018072289156626505,0.02208835341365462,0.0,0.001004016064257028,0.03815261044176707,0.0,0.04216867469879518,0.014056224899598393,0.0,0.0,0.0,0.0,0.001004016064257028,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.15060240963855426,0.0,0.025100401606425703
ibd_morgan-100150,0.0,0.0,0.0,0.0008650519031141869,0.12802768166089964,0.0,0.0,0.01124567474048443,0.010380622837370242,0.0,0.0,0.0,0.0,0.0,0.007785467128027681,0.0,0.0,0.39705882352941174,0.0,0.0,0.0017301038062283738,0.0017301038062283738,0.012110726643598616,0.0,0.0,0.0,0.0,0.0,0.0008650519031141869,0.01124567474048443,0.02249134948096886,0.0,0.0,0.0,0.13581314878892736,0.0,0.01124567474048443,0.0,0.05709342560553633,0.0,0.0,0.0,0.005190311418685121,0.0,0.0,0.010380622837370242,0.039792387543252594,0.0017301038062283738,0.0,0.005190311418685122,0.0,0.0,0.011245674740484428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008650519031141869,0.0008650519031141869,0.0,0.09775086505190311,0.0,0.0
ibd_morgan-100072,0.0,0.0,0.0,0.0066518847006651885,0.06984478935698449,0.0,0.0,0.0022172949002217295,0.011086474501108648,0.0,0.0,0.0,0.0,0.0,0.0011086474501108647,0.0,0.0,0.1541019955654102,0.0,0.0,0.005543237250554324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004434589800443459,0.0,0.03215077605321508,0.0,0.0,0.0,0.12638580931263857,0.0,0.0022172949002217295,0.0011086474501108647,0.06208425720620842,0.0033259423503325942,0.0,0.0,0.005543237250554324,0.0,0.0,0.03658536585365854,0.0,0.011086474501108647,0.004434589800443459,0.004434589800443459,0.0,0.0011086474501108647,0.014412416851441241,0.02106430155210643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008869179600886918,0.0,0.0,0.3780487804878049,0.0,0.005543237250554323
ibd_morgan-100168,0.0,0.0015785319652722968,0.0,0.021310181531176007,0.006314127861089187,0.0,0.0,0.0015785319652722968,0.0,0.0,0.0,0.0015785319652722968,0.0,0.0,0.01578531965272297,0.0,0.0,0.34648776637726914,0.0,0.0,0.016574585635359115,0.0031570639305445935,0.005524861878453039,0.0,0.0,0.0,0.013417521704814523,0.0007892659826361484,0.0,0.0,0.00947119179163378,0.0,0.0,0.0023677979479084454,0.08839779005524863,0.0,0.0,0.0,0.07261247040252565,0.0,0.0,0.0,0.0007892659826361484,0.0,0.0007892659826361484,0.017363851617995262,0.0244672454617206,0.03235990528808208,0.0,0.0,0.0,0.0,0.06550907655880032,0.0007892659826361484,0.0,0.0,0.0,0.0,0.0,0.0007892659826361484,0.0,0.0,0.0,0.0,0.0,0.012628255722178374,0.0055248618784530384,0.0,0.18863456985003946,0.0,0.0031570639305445935
ibd_morgan-100047,0.0,0.0009514747859181732,0.0009514747859181732,0.006660323501427212,0.0675547098001903,0.0009514747859181732,0.0,0.0019029495718363464,0.019029495718363463,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.0,0.0,0.48620361560418646,0.0,0.0,0.0,0.0,0.01807802093244529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007611798287345386,0.0,0.0,0.0,0.15794481446241673,0.0,0.0,0.0,0.06089438629876308,0.0,0.0,0.0,0.006660323501427212,0.0,0.0,0.006660323501427212,0.0,0.0,0.0028544243577545195,0.003805899143672693,0.0,0.0009514747859181732,0.019029495718363463,0.0009514747859181732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.0009514747859181732,0.0028544243577545195,0.07897240723120838,0.0,0.007611798287345386
ibd_morgan-100164,0.0,0.0,0.0,0.004467609828741623,0.02680565897244974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022338049143708115,0.0,0.0193596425912137,0.0,0.0,0.6820551005212212,0.0,0.0,0.022338049143708117,0.0037230081906180195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0,0.0029784065524944155,0.0,0.0,0.028294862248696945,0.0,0.0,0.0,0.0029784065524944155,0.0,0.005956813104988831,0.0014892032762472078,0.0014892032762472078,0.07073715562174236,0.0014892032762472078,0.0,0.0,0.016381236038719285,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014892032762472078,0.0,0.09605361131794489,0.0,0.0022338049143708115
ibd_morgan-100161,0.0,0.002938295788442703,0.0,0.0,0.1900097943192948,0.0009794319294809011,0.0,0.002938295788442703,0.0039177277179236044,0.0009794319294809011,0.0,0.0,0.0,0.0,0.013712047012732617,0.0,0.0,0.2713026444662096,0.0,0.0,0.07149853085210577,0.0019588638589618022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019588638589618022,0.0,0.0,0.012732615083251714,0.1067580803134182,0.023506366307541625,0.025465230166503428,0.0,0.07541625857002937,0.023506366307541625,0.0009794319294809011,0.0,0.0009794319294809011,0.0019588638589618022,0.0,0.0009794319294809011,0.007835455435847209,0.0068560235063663075,0.0,0.0,0.0,0.0068560235063663075,0.002938295788442703,0.015670910871694418,0.0,0.0,0.0,0.0009794319294809011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004897159647404506,0.0,0.034280117531831536,0.0,0.002938295788442703
