,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_Sedis_XI;g__Murdochiella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Parvimonas,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetivibrio,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Peptoniphilus,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hallella,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_III,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_1;g__Peptococcus,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Sarcina,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succiniclasticum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Finegoldia,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Gallicola,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Mogibacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Jonquetella,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Negativicoccus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Anaerosporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Anaerococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas
ob_zhu-NASH14,0.0,0.0,0.0,0.0,0.0,0.0,0.005226480836236934,0.0,0.0,0.09442508710801392,0.0004645760743321719,0.12485481997677121,0.0,0.0,0.0,0.0,0.0,0.0005807200929152149,0.0013937282229965157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004994192799070847,0.0,0.0,0.0,0.0,0.00023228803716608595,0.0,0.053193960511033686,0.0,0.0009291521486643438,0.028687572590011614,0.0,0.0003484320557491289,0.005923344947735193,0.005691056910569106,0.0,0.0,0.0,0.0,0.0,0.005691056910569105,0.21045296167247388,0.1148664343786295,0.00011614401858304297,0.006387921022067363,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0017421602787456446,0.0,0.0,0.0,0.0022067363530778165,0.0003484320557491289,0.0004645760743321719,0.0,0.03623693379790941,0.0,0.0,0.0,0.0013937282229965157,0.0,0.03519163763066202,0.0,0.0,0.0,0.012775842044134728,0.0,0.0,0.036353077816492455,0.0005807200929152149,0.0,0.00023228803716608595,0.0018583042973286876,0.0,0.042392566782810684,0.0008130081300813008,0.0,0.0,0.0,0.0,0.00011614401858304297,0.0010452961672473868,0.00011614401858304297,0.00023228803716608595,0.0,0.0,0.0010452961672473868,0.0,0.0,0.0,0.0042973286875725904,0.0,0.00011614401858304297
ob_zhu-NASH16,0.0,0.0,0.0,0.0,0.0,0.0,0.015083798882681562,0.0,0.0,0.008938547486033519,0.005027932960893855,0.25418994413407825,0.0,0.0,0.0,0.0,0.0,0.00013966480446927373,0.0019553072625698325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462290502793296,0.0,0.0,0.0,0.0,0.0008379888268156424,0.0,0.13268156424581007,0.0,0.00013966480446927373,0.01243016759776536,0.0,0.0,0.007402234636871508,0.01759776536312849,0.00013966480446927373,0.0,0.0,0.0,0.0,0.0,0.10963687150837989,0.0,0.00013966480446927373,0.004888268156424581,0.00013966480446927373,0.0,0.0,0.0,0.0,0.0,0.0,0.00013966480446927373,0.0,0.0,0.0,0.002932960893854749,0.0,0.0004189944134078212,0.0013966480446927373,0.0329608938547486,0.00111731843575419,0.0,0.0,0.0,0.0,0.009078212290502792,0.0,0.0,0.0,0.0015363128491620113,0.0,0.0,0.011452513966480445,0.00027932960893854746,0.0,0.00013966480446927373,0.011033519553072626,0.0,0.24385474860335193,0.00027932960893854746,0.00027932960893854746,0.0,0.0004189944134078212,0.0,0.0,0.0016759776536312849,0.00027932960893854746,0.0,0.0,0.002793296089385475,0.0008379888268156424,0.0,0.0,0.0,0.024720670391061454,0.0,0.0
ob_zhu-NASH18,0.0,0.0,0.0,0.0,0.0,0.0,0.019681349578256797,0.0,0.0,0.04344624447717231,0.0,0.08977105368857946,0.0,0.0,0.0,0.0,0.0,0.0003347168295621904,0.001004150488686571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522158254117017,0.0,0.06091846298031865,0.0,0.0006694336591243808,0.002476904538760209,0.0,0.004953809077520417,0.0028785647342348375,0.012183692596063729,6.694336591243807e-05,0.0,0.0,0.0,0.0,0.032534475833444904,0.3920203507832374,0.019011915919132413,0.0,0.0058240728343821125,0.0006024902932119427,0.0,0.0,0.0,0.0,0.0,0.0,0.001807470879635828,0.0,0.0,6.694336591243807e-05,0.0010710938545990091,0.0002008300977373142,0.0005355469272995046,0.0,0.005422412638907485,0.00013388673182487614,0.0,0.0,0.0006024902932119427,0.0,0.003414111661534342,0.0,0.00033471682956219036,0.0,0.03648413442227875,0.0,0.00013388673182487614,0.04083545320658723,6.694336591243807e-05,0.0,6.694336591243807e-05,0.004418262150220913,0.0006694336591243808,0.0940554291069755,0.0019413576114607042,0.0,0.0,0.0,0.0,6.694336591243807e-05,0.0020083009773731427,0.0021421877091980183,0.0004016601954746285,0.0,0.0,0.0019413576114607044,0.0,0.0,0.0,0.04291069754987281,0.0,0.0
ob_zhu-NASH19,0.0,0.0,0.0,0.0,0.0006783237865541151,7.536930961712391e-05,0.003165511003919204,0.0,0.0,0.06376243593608683,7.536930961712391e-05,0.13724751281278263,7.536930961712391e-05,0.0,0.0,0.0,0.0,0.00015073861923424781,0.00015073861923424781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028489599035272838,0.0,0.0,0.0,0.0,0.0,0.0,0.03843834790473319,0.0,0.0002261079288513717,0.01529996985227615,0.0,0.0,0.0032408803135363278,0.017787157069641242,0.0,0.0,0.0,0.0,0.0,0.012285197467591198,0.267636418450407,0.0,0.0,0.004220681338558939,0.0014320168827253543,0.0,0.0,0.0,0.0,0.0,0.0,0.000753693096171239,0.0,0.0,0.00030147723846849563,0.0,0.0007536930961712391,0.0006783237865541151,0.0,0.0,0.0,0.0,0.0,0.0002261079288513717,0.0,0.013038890563762435,0.0,7.536930961712391e-05,0.0,0.011531504371419959,0.0,0.0,0.060521555622550495,7.536930961712391e-05,0.0,0.00015073861923424781,0.0,0.0,0.23047934880916493,0.0007536930961712391,0.0,0.0,0.0,0.0,0.0002261079288513717,0.0,0.001658124811576726,0.000829062405788363,0.0,0.0,0.007160084413626772,0.0,0.0,7.536930961712391e-05,0.0,0.0,0.0
ob_zhu-NASH25,0.0,0.0,0.0,0.0,0.0,0.0,0.0336526849690041,0.0013686498671604541,0.0,0.0020932292085983416,0.0,0.023830609451734965,0.0002415264471459625,0.0,0.0,0.0,0.002254246840028983,0.0007245793414378874,0.004508493680057967,0.0,0.0,0.0,0.0,0.0,0.0,8.050881571532083e-05,0.0,0.0,0.0,0.0,0.0,0.0016101763143064165,0.0,0.04307221640769664,0.0,0.0,0.008936478544400613,0.0011271234200144916,0.00040254407857660417,8.050881571532083e-05,0.004830528942919249,0.0,0.0,0.0,0.0,0.0,0.005635617100072457,0.028258594316077613,0.0,0.0,0.008453425650108686,8.050881571532083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00040254407857660417,0.0,0.06738587875372352,0.0,8.050881571532083e-05,0.0,8.050881571532083e-05,8.050881571532083e-05,0.0008050881571532082,0.00040254407857660417,8.050881571532083e-05,0.0,0.00032203526286128333,0.00016101763143064167,0.008050881571532081,0.044279848643426455,0.0,0.0,0.0010466146042991708,0.0,0.0,0.012156831173013445,8.050881571532083e-05,0.0,0.0,0.02238145076885919,0.0,0.5997101682634248,0.0007245793414378874,0.0,0.0,0.00096610578858385,0.0,0.0,0.0,0.006118669994364383,0.0,0.0,0.0005635617100072458,0.0008050881571532083,0.0,0.0,0.0,0.023911118267450286,0.0,0.00048305289429192495
ob_zhu-NASH26,0.0,0.0,0.0,0.0,0.0,0.0,0.0004696489374192791,0.0,0.0,0.006340260655160268,0.0028178936245156746,0.05353997886579782,0.00011741223435481978,0.4583773629212164,0.0,0.0,0.0,0.0,0.00011741223435481978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013384994716449456,0.0,0.0,0.0,0.0,0.0,0.0,0.07173887519079489,0.0,0.0,0.006692497358224727,0.0,0.00011741223435481978,0.0052835505459668895,0.012797933544675354,0.00023482446870963955,0.0,0.14289068920981568,0.0,0.0,0.020312316543383818,0.07772689914289069,0.0,0.0,0.00516613831161207,0.0005870611717740989,0.0,0.0,0.0,0.0,0.0,0.0,0.0004696489374192791,0.0,0.0,0.0,0.0003522367030644593,0.0,0.0,0.0005870611717740989,0.027122226135963372,0.0017611835153222965,0.0,0.0,0.0,0.0,0.010801925560643418,0.0,0.0,0.0,0.0012915345779030175,0.0,0.0,0.0028178936245156746,0.0,0.0,0.0,0.0008218856404837384,0.0,0.039098274040154986,0.0043442526711283316,0.0,0.0,0.0043442526711283316,0.0,0.0,0.0,0.0,0.00011741223435481978,0.0,0.0,0.001526359046612657,0.0,0.0,0.0,0.0005870611717740989,0.0,0.0
ob_zhu-NASH27,0.0,0.0003659518407377589,0.0,0.0,0.0,0.0,0.029422527995315816,0.0,0.0,0.01815121130059284,0.0,0.035350947815267514,0.00014638073629510357,0.0,0.0,0.0,0.0,0.0008782844177706215,0.004464612457000658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081973212325258,0.00029276147259020715,0.0,0.0,0.0,0.00014638073629510357,0.0,0.053282588011417706,0.0,0.0,0.021078826026494912,0.0,0.007465417551050282,0.0019761399399838985,0.020712874185757152,0.0008050940496230697,0.0,0.0,0.0,0.0,0.010466222645099903,0.23713679279806776,0.0,0.0004391422088853107,0.0012442362585083804,0.0003659518407377589,0.0,0.0,0.0,0.0,0.0,0.0,0.004757373929590865,0.0,0.03776622996413672,7.319036814755179e-05,0.00029276147259020715,0.0,0.0018297592036887944,0.00021957110444265535,0.04435336309741638,0.0,0.0,0.0,0.002415282148869209,0.0,0.03974236990412062,0.003073995462197175,0.0003659518407377589,0.0,0.006806704237722316,0.0,0.00014638073629510357,0.017785259459855086,0.0019029495718363464,0.0,0.0,0.00614799092439435,0.000658713313327966,0.21700944155749105,0.0,0.0005855229451804143,0.0,0.00021957110444265537,0.0,0.0006587133133279661,0.004830564297738418,0.000658713313327966,0.0005123325770328625,0.0,0.0,0.0077581790236404885,0.0,0.0,0.0,0.0701163726853546,0.0,0.0
ob_zhu-NASH28,0.0,0.0,0.0,0.0,0.0001579778830963665,0.0,0.0,0.10347551342812006,0.0,0.026066350710900472,0.002843601895734597,0.1339652448657188,0.0001579778830963665,0.0,0.000315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036334913112164298,0.0,0.07472353870458136,0.0,0.0,0.0,0.0,0.0,0.009794628751974723,0.010110584518167456,0.002527646129541864,0.0,0.0,0.0,0.0,0.0066350710900473925,0.20126382306477092,0.0,0.0,0.009636650868878356,0.0014218009478672985,0.0,0.0,0.0,0.0,0.0,0.0,0.000315955766192733,0.0,0.0001579778830963665,0.0,0.000315955766192733,0.0,0.0017377567140600316,0.000631911532385466,0.06729857819905213,0.002685624012638231,0.0,0.0,0.0,0.0,0.021169036334913113,0.0,0.0,0.0,0.0033175355450236967,0.0,0.0,0.033491311216429696,0.0,0.0,0.0,0.009636650868878356,0.0,0.20695102685624012,0.000315955766192733,0.0009478672985781991,0.0,0.001263823064770932,0.0,0.0,0.0,0.000315955766192733,0.0,0.0,0.004581358609794629,0.011216429699842023,0.0018957345971563982,0.0,0.0,0.004581358609794629,0.0,0.000315955766192733
ob_zhu-NASH29,0.0,0.00014665982254161473,0.0,0.0,0.0,0.0,0.005353083522768937,0.0010999486690621105,0.0,0.015765930923223582,0.0,0.16917210530175258,0.2382488817188531,0.0,0.0016132580479577621,0.0,0.005793062990393782,0.0009532888465204958,0.002639876805749065,0.0002199897338124221,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399794676248442,0.0,0.0004399794676248442,0.0,0.0,0.00806629023978881,0.00014665982254161473,0.010192857666642224,7.332991127080736e-05,0.0,0.015399281366869544,0.00014665982254161473,0.0,0.0013199384028745324,0.021485664002346555,7.332991127080736e-05,0.0,0.00014665982254161473,0.0,0.0,0.02221896311505463,0.14643983280780232,0.0,0.0003666495563540368,0.0038864852973527902,0.0012466084916037251,0.0,0.0,0.0,0.0,0.00014665982254161473,0.0,0.00447312458751925,0.0,0.022732272493950278,0.0,0.0004399794676248442,0.0,0.0002199897338124221,0.00014665982254161473,0.0021265674268534135,0.0,0.0,0.0,0.001613258047957762,0.0,0.023978880985554007,7.332991127080736e-05,0.0,0.0,0.019652416220576376,0.0,0.0038864852973527902,0.0269120774363863,0.00029331964508322946,0.0,7.332991127080736e-05,0.01701253941482731,0.0,0.09298232749138373,0.00014665982254161473,0.0011732785803329178,0.0,0.0,0.0,0.00029331964508322946,0.00278653662829068,0.0009532888465204957,0.0002199897338124221,0.0,0.0,0.00139326831414534,0.0,0.0,0.00014665982254161473,0.028745325218156488,0.0002199897338124221,0.0
ob_zhu-NASH30,0.0,0.00010096930533117933,0.0,0.0,0.0,0.0,0.008178513731825526,0.0004038772213247173,0.0,0.027362681744749595,0.000605815831987076,0.08844911147011308,0.00020193861066235866,0.0,0.0,0.0,0.0,0.0,0.00030290791599353796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020193861066235866,0.0,0.0,0.0,0.0,0.08774232633279483,0.0,0.0024232633279483036,0.007774636510500807,0.0,0.002726171243941842,0.005553311793214863,0.0210016155088853,0.00010096930533117933,0.0,0.0,0.0,0.0,0.0047455573505654275,0.2348546042003231,0.0,0.0,0.006260096930533117,0.0023222940226171247,0.0,0.0,0.0,0.0,0.0,0.0,0.0011106623586429726,0.0,0.009693053311793215,0.00020193861066235866,0.002423263327948304,0.00010096930533117933,0.002524232633279483,0.0005048465266558966,0.07077948303715671,0.00030290791599353796,0.0,0.0,0.0006058158319870759,0.0,0.012318255250403878,0.0,0.00010096930533117933,0.0,0.0029281098546042007,0.0,0.00020193861066235866,0.03231017770597738,0.00010096930533117933,0.0,0.0,0.0026252019386106625,0.0,0.2879644588045234,0.00010096930533117933,0.0006058158319870759,0.0,0.005553311793214863,0.0,0.00010096930533117933,0.0005048465266558966,0.0014135702746365104,0.00010096930533117933,0.0,0.005250403877221325,0.004644588045234249,0.00010096930533117933,0.0,0.0,0.0,0.0,0.0
